Text,Sentiment
"Concentration is a distant memory. I struggle to focus during lectures, my mind drifting into a fog of sadness and despair. #CognitiveStruggles",1
Experiencing difficulty in maintaining focus or attention during conversations or activities. #AttentionDifficulties,1
"""I struggle to find enjoyment in things that used to bring me joy. It's as if I've lost all my passions.""",1
Feeling a sense of disconnection from the passage of time or a lack of awareness of time passing. #TimeDisconnection,1
"""I often feel trapped in a cage of negative thoughts, with no way to escape their grip."" #TrappedInThoughts",1
The difficulty in finding affordable or accessible therapy options that fit within my financial constraints. #TherapyAccessibility,1
My tears have become my constant companion.,1
The inability to feel pleasure or derive enjoyment from activities that used to bring me happiness. #Anhedonia,1
Experiencing a loss of pleasure or enjoyment in activities that were once pleasurable. #LossOfPleasure,1
Feeling a sense of overwhelm and difficulty in managing everyday stressors. #StressManagementChallenges,1
Attendance feels like an insurmountable challenge. Dragging myself to class takes every ounce of energy I have. #MotivationLoss,1
"Struggling with feelings of irritability, frustration, or anger. #Irritability",1
Feeling a lack of support or understanding from healthcare providers regarding depression. #LackOfSupportFromHealthcare,1
"It's hard to explain to others why I feel this way. The words get stuck in my throat, and I feel misunderstood. #InvisibleStruggle",1
Having recurring thoughts of self-harm or suicide. #SuicidalThoughts,1
Experiencing difficulty in setting and maintaining boundaries in relationships. #BoundarySettingChallenges,1
"The difficulty in providing emotional support to loved ones while dealing with my own depression, feeling overwhelmed and inadequate. #ProvidingSupportWhileDepressed",1
Struggling with feelings of resentment or anger towards oneself or others. #ResentmentAndAnger,1
"""Depression has taken away my energy and motivation, leaving me feeling exhausted and drained."" #ChronicFatigue",1
"""I experience frequent mood swings, going from sadness to anger to apathy within minutes.""",1
"Struggling with the addictive nature of social media, using it as an unhealthy coping mechanism for my depression. #SocialMediaAddiction",1
It's hard to explain the depth of my pain to others.,1
The financial burden of student loans and the fear of being trapped in debt after graduation. #StudentLoanStress,1
"Struggling to find meaning or purpose in life, leading to existential crises. #ExistentialStruggles",1
"""I feel like an outsider in social situations, as if I don't belong or fit in anywhere.""",1
Experiencing a loss of pleasure or interest in sexual activities. #LossOfSexualDesire,1
"Feeling trapped in a cycle of self-isolation and loneliness, making it harder to break free from depressive thoughts. #LonelinessAndDepression",1
It's hard to imagine a life without this constant pain.,1
"""The smallest setbacks feel like major failures, confirming my belief that I'm not good enough.""",1
"Struggling with issues of self-acceptance and self-love, leading to a negative self-image. #SelfAcceptanceStruggles",1
"""I've lost interest in my personal appearance and let myself go, neglecting basic self-care.""",1
Feeling a constant sense of fear or apprehension about the unknown. #FearOfTheUnknown,1
Struggling with body image issues and low self-esteem related to appearance. #BodyImageStruggles,1
Feeling guilty for not being able to meet the emotional needs of my loved ones due to my own depression. #GuiltInRelationships,1
"Feeling a sense of loneliness or isolation, even when surrounded by others. #EmotionalIsolation",1
"Feeling stuck in a cycle of negative thinking patterns, unable to break free. #NegativeThoughtCycle",1
Struggling with body image issues and developing unhealthy relationships with food as a coping mechanism. #BodyImageCoping,1
Experiencing a loss of faith or questioning one's spirituality. #LossOfFaith,1
"""I often feel like I'm trapped in a never-ending maze of negative thoughts, with no way out."" #MentalMaze",1
The world feels gray and lifeless. It's a struggle to find beauty or purpose in anything. #ColorlessWorld,1
"Engaging in self-destructive behaviors, neglecting my well-being as a result of depression. #SelfDestructiveHabits",1
Experiencing a loss of meaning or purpose in previously cherished activities or hobbies. #LossOfMeaningInActivities,1
The fear of relapse and the uncertainty of whether I'll ever truly recover from depression. #FearOfRelapse,1
Feeling a sense of disconnection from personal creativity or a lack of inspiration. #CreativeDisconnection,1
"""Depression has made me lose interest in activities I used to enjoy, and it's disheartening."" #LossOfInterest",1
Feeling undeserving of love and questioning if anyone could truly accept me with my depression. #Self-WorthInLove,1
"The guilt and self-judgment for not taking better care of myself, both physically and mentally. #SelfCareGuilt",1
"""My appetite has significantly decreased, and I've noticed a drastic weight loss.""",1
Feeling a constant sense of exhaustion and being overwhelmed by everyday responsibilities. #ConstantExhaustion,1
"""I struggle with recurring thoughts of death or dying, longing for an escape from this constant pain.""",1
Life feels meaningless.,1
Finding support feels daunting. Navigating the maze of university resources is overwhelming when all I want is someone to talk to. #SeekingHelp,1
"Struggling with perfectionism and fear of failure, which can paralyze progress. #FearOfFailure",1
Struggling to maintain friendships due to the fluctuations in my mood and energy levels. #FriendshipMaintenance,1
Struggling with a sense of hopelessness and a belief that the future is bleak. #FutureHopelessness,1
Feeling a sense of disconnection from one's own cultural or societal identity. #CulturalDisconnection,1
Struggling with a lack of interest in socializing or engaging with others. #SocialWithdrawal,1
"Feeling inadequate compared to my high-achieving classmates, leading to a sense of worthlessness. #AcademicInadequacy",1
Experiencing a loss of identity or a sense of not knowing who you truly are. #IdentityLoss,1
Feeling socially withdrawn and isolated from others. #SocialIsolation,1
"Comparing myself to others is a constant battle. It seems like everyone around me is thriving, while I'm barely surviving. #ComparisonTrap",1
"""Depression has made it hard for me to connect with others, as I fear they won't understand my struggles."" #FearOfMisunderstanding",1
"""Depression has affected my self-image, making me believe that I'm unworthy of love and acceptance."" #NegativeSelfImage",1
"""I experience a deep sense of worthlessness, as if I'm undeserving of love or happiness.""",1
My mind is a prison of negative thoughts.,1
Struggling with feelings of guilt or shame related to past mistakes or regrets. #GuiltAndShame,1
"Self-doubt and self-criticism plague my thoughts relentlessly. I berate myself for perceived failures and shortcomings, magnifying every mistake into a mountainous obstacle. It's as if I'm trapped in a never-ending cycle of self-deprecation.",1
Struggling to find motivation or direction in pursuing my career goals due to depression-induced apathy. #LackOfCareerMotivation,1
Feeling a sense of disconnection from personal values and a lack of alignment with them. #ValuesDisconnection,1
